Date	User	Tweet	sentiment
2021-07-26 12:05:24+00:00	nadzkyy	Yang bikin cape #ppkm bukan bosan harus diam di rumah,tapi cape liat kelakuan orang.	0
2021-07-26 11:47:46+00:00	Rbesar___	"Inget selalu arahan pak @jokowi tweps, untuk selalu pakai masker. Jangan cuma dibawa, tapi dipakai dengan benar...
Kita bisa, Indonesia bisa, dan mari bangkit untuk saling jaga Indonesia..
#PPKMLevel4 #PPKMUntukKebaikan #PPKMDaruratBerdampakBaik #PPKM"	1
2021-07-26 11:47:11+00:00	usagi90811798	"PPKM (Pelan Pelan Kamu Modar)

#PPKM Diperpanjang #NyungsepLevel4 

Tetep smangat Kawand!"	0
2021-07-26 11:37:26+00:00	vikysbrina	"Kayaknya PPKM lbh baik jaraknya tentuin aja misal sebulan tp sifatnya bisa dikorting sewaktu"". Jd, klo membaik tinggal di krgngin aja. Klo semingu"" Gini kesian juga kita"" ini jatohnya di PHP. Jd kt bs bikin plan kdpn lebih luas. Yuk bs yuk! Jgn mau kalah sm covid apa lg sm #PPKM"	0
2021-07-26 11:31:27+00:00	Rahayutrans	"Dapatkan pelayanan rental mobil terbaik, dan pengemudi yang ramah dan profesional.
Rahayu Rent Car &amp; Tour menyediakan sewa kendaraan sesuai kebutuhan &amp; keinginan anda. Harian/bulanan di Surabaya.
#surabaya
#rentalmobil
#PPKM
https://t.co/aTqDsFxiJY"	1
2021-07-26 11:29:56+00:00	zulzaman_gmni	"Pernah Perhatian Kemudian Menghilang. #PPKM 

wkwkwk, versi kamu???"	0
2021-07-26 11:29:40+00:00	cupell_a	Aku yg pinter apa gojeknya yg goblok, goblok mau nipu orang yg salah. #gojek #indonesia #ppkm #2021 https://t.co/IgjErvg20W	0
2021-07-26 11:26:57+00:00	ditjenkesmas	"Tingkat kesembuhan Corona di Indonesia terus meningkat.

Mari kita terus disiplin protokol kesehatan dan lakukan vaksinasi segera serta terus tingkatkan imun dengan makan makanan bergizi, rajin berolahraga.

#lakukan3M #VaksinasiCovid19 #dukungGERMAS #ppkm https://t.co/ulNot2lPvr"	1
2021-07-26 11:24:26+00:00	Anindit65301797	Cape bgt Cafe sepi gara” #ppkm 😭 https://t.co/YrfBhxJ3lx	0
2021-07-26 11:08:53+00:00	Zy_Azi12	"PPKM aja diperpanjang masak hubungan kita Sampek disini.

#NyungsepLevel4 
#PPKM"	0
2021-07-26 10:46:34+00:00	guyon_politik57	"Kita merengek tentang #PPKM bukan karena tidak mau atau tidak mampu berusaha, 

Tapi karena merasa ada hak WNI yg sifatnya mendasar telah sirna,

Dan pada akhirnya, masing2 dari kita berusaha sendiri,

Karena pertaruhannya adalah diri sendiri, anak &amp; istri.

#DiamBerartiSetuju https://t.co/mVj3nSX3rA"	0
2021-07-26 10:44:08+00:00	AdiputraRifkie	buat kalian yg kerjanya cuma komplain muak #ppkm muak #covid, yuk tarik nafas sebentar dan syukuri atap rumah yg masih melindungi kita dari panas dan hujan, serta makanan yg masih tersedia di meja makan #amin	0
2021-07-26 10:38:44+00:00	brown_sugar_sue	"PPKM diperpanjang be like.. oh okee  I knew it !! Pull up my blanket again mudah2an pas ppkm berakhir Indonesia jadi juara umum olimpiade😌
#PPKMdiperpanjang
#PPKM https://t.co/B4OGXzqxDS"	1
2021-07-26 10:20:10+00:00	Anbagabrlsn	"PPKM adalah Pelan Pelan Kita Mati
#PPKM"	0
2021-07-26 09:59:48+00:00	RendyyR	"Masih gak paham sama tujuan ppkm ini wkakaa bisnis is bisnis , masih kurang sedot rakyatnya yak ? Ppkm tapi malah makin banyak yg merana maupun covid . Jadi tujuan ppkm itu apa ?
#NyungsepLevel4  #PPKM"	0
2021-07-26 09:42:36+00:00	umbu_Legend	"PPKM di perpanjang sampai 2 Agustus.
Pelan pelan kalian membunuh(PPKM)
#PPKM"	0
2021-07-26 09:40:21+00:00	idwebhost	"Halo Sahabat IDwebhost, PPKM diperpanjang ya? Tetap semangat, tetap kreatif untuk mengembangkan bisnis

#WebHostingyaIDwebhost

#PromoHosting #GratisDomain #GratisSSL #Gajian #Website #GoOnline #WebHosting #Webdeveloper #Hosting #Domain #PPKM"	1
2021-07-26 09:40:17+00:00	PejuangSubuh	ALLOH... beserta niat hamba-Nya. Lanjut yuk Gerakan Bantu Pedagang Kecilnya, beli dagangannya klo bs lebihkan bayarannya pasti mrk senang. #GBPK #PPKM #NyungsepLevel4 #PS #JagaSubuh https://t.co/CSXW0NWRUh	1
2021-07-26 09:32:23+00:00	didikmilanisti_	"Percayalah Pasti Kita Menikah
#PPKM ❤🖤"	1
2021-07-26 09:27:42+00:00	gunung_w	Lebih pedes mana @BonCabe level 50 atau PPKM Level 4 ? #PPKM #BukanPolling https://t.co/lxzcsSKLyL	0
2021-07-26 09:12:58+00:00	DhonyFirmansyah	Makan pas #PPKM cuma 20 menit, gpp tenang. Bawa piring, keluar pintu warteg, masuk lagi, Anda dapat 20 menit waktu tambahan hehe.	1
2021-07-26 08:55:10+00:00	rifkidotcom	"#PPKM aja di perpanjang masa hubungan kita enggak
#PPKMLevel4"	0
2021-07-26 08:47:12+00:00	elixirmu	"Makan di warung or resto berasa pake billing warnet jaman old. Bedanya skrg sisa 5 menit mejanya geter2.
#PPKM #PPKMDarurat #ppkmlucu #PPKMLevel4"	0
2021-07-26 08:40:47+00:00	Tomas08610134	"Ngga bisa nyium belum tentu Covid !.
Bisa jadi belum halal :)
#NyungsepLevel4 #PPKMLevel4 #PPKM"	0
2021-07-26 08:30:38+00:00	Initehamayloh	"PSBB
PPKM 
PPKM Mikro
PPKM Darurat
PPKM level 4
PPKM Ultimate
PPKM The Final Chapter
PPKM Endgame
PPKM Apocalypse
PPKM: Maju Kena Mundur Kena
PPKM: Dongkrak Antik
PPKM : Si Doel Anak Sekolahan
PPKM: Tersanjung
PPKM: Cinta Fitri

Ayok lanjutin apalagi

#NyungsepLevel4 #PPKM"	1
2021-07-26 08:28:30+00:00	Bengbeng_har	Janji Ya Pak, Ini PPKM Terakhir . #PPKM	1
2021-07-26 08:21:17+00:00	tiramistory	"Ppkm ga nyebelin lagi checkk 🤣 Gokil banget pokoknya WFH pake gokil max nya @smartfrenworld 😍 #kuybisa #inibarugokil #rejekiwow #ppkm
https://t.co/ibMiaNl7kx"	1
2021-07-26 07:52:09+00:00	BakmiGM	"Syarat &amp; Ketentuan: 
•Berlaku setiap hari Senin 
•Berlaku untuk take-out &amp; delivery 
•Menu sesuai ketersediaan store 
•Selama persediaan masih ada 

#MondayGreenDay #BakmiGM #BakmiGMania #BakmiGMDelivery #MakanDimana #Halal #MakanHalal #Delivery #PPKM #MakanBersih #StaySafe"	1
2021-07-26 07:50:51+00:00	hanifahputri_46	"PPKM 
PPKM MIKRO
PPKM DARURAT
PPKM LEVEL 1
PPKM LEVEL 2
PPKM LEVEL 3
PPKM LEVEL 4
PPKM LEVEL PEDAS BANGET
PPKM LEVEL PEDAS NDOWER
PPKM LEVEL PEDAS SETAN
PPKM LEVEL ......?isi sendiri😂
#PPKMUntukKebaikan 
#PPKM 
#PPKMLevel4 
#PpkmDiperpanjang"	0
2021-07-26 07:49:03+00:00	RezaRahasia	Ngerazia Orang-orang Yang gak mau pake masker, Alhamdulillah mau juga pake kalo gini cara nyuruhnya. #ppkm #PPKMLevel4 #ppkmdarurat #Covid_19 #raziamasker https://t.co/p5p8MISl58	0
2021-07-26 07:47:00+00:00	faiqaisy	"#PPKM Level tinggi ...
saat aku dan kamu tak lagi chatting apalagi calling
tapi saling berdoa &amp; berusaha 
agar setelah pandemi Halal Bareng"	1
2021-07-26 07:42:22+00:00	gen1031fmsby	"Sobat GEN mulai hari ini PPKM Level 4 wes berlaku sampe tanggal 2 Agustus 2021, onok peraturan opo ae seh??

Langsung di cek ae yo nang gambar iku lho rek 😷😷😷

#InfoGenWaniPooll 
#gen1031fmsby 
#surabaya 
#ppkm https://t.co/tE4Vxe0O1x"	0
2021-07-26 07:38:44+00:00	jannahdays	"#PPKM  Level tinggi ...
saat aku dan kamu tak lagi chatting apalagi calling
tapi saling berdoa &amp; berusaha 
agar setelah pandemi Halal Bareng"	1
2021-07-26 07:34:55+00:00	fawer_full	"Pemerintah tidak boleh anti kritik.!!!
#PPKM 
#mahasiswi"	0
2021-07-26 07:29:26+00:00	AbadiMarzuki	"Pakek istilah level, kayak varian rasa makanan..
Mungkin nanti mengunakan istilah stadium, biar kayak sakit kangker...
#COVID19 
#PPKM https://t.co/DVCLI8WSns"	0
2021-07-26 07:26:59+00:00	Fitarira	kadang sepi itu nikmat..#PPKM	0
2021-07-26 07:15:05+00:00	reyhan_bryan	#PPKM  dikasih waktu mkn 20mnt antri diwarteg 15mnt njirrrrr ,jd makan ga usah dikunyah 😳👻	0
2021-07-26 07:08:18+00:00	sayntalk	"aturan Indonesia ga ngaruh untuk orang yang ber- uang , 15jt followers adain pesta ulang tahun tanpa pake masker ga jadi masalah. 
Yang dagang tetap menjalani prokes malah di usir.

#PPKM hanya untuk rakyat kecil kan"	0
2021-07-26 06:57:15+00:00	Kaka99855827	"PSBB
PSBB TOTAL
PSBB TRANSISI
PPKM
PPKM Mikro
PPKM darurat
PPKM kering
PPKM basah
PPKM nyemek
PPKM level 1
PPKM level 2
PPKM level 3
PPKM level 4
PPKM level 5-10 nambah uang 5rb ya kak☺

#PPKM"	0
2021-07-26 06:49:42+00:00	siskawidyani_S	"PPKM 
Pernah
Perhatian
Kemudian
Menghilang 😣😬👀🤟

#fyp #fypindonesia #ppkm #php #curhat #ditinggal #ditinggalpassayangsayange"	0
2021-07-26 06:47:40+00:00	Deecaa0	"Ppkm kita udahan ya,,,,aku bosan begini trs...

#PPKMUntukKebaikan #PPKMLevel4 #PPKM #PPKMDaruratBerdampakBaik #PpkmDiperpanjang #PPKMDarurat #presidenjokowii #SebenarnyaJokowiSudahHabis #BongkarBiangRusuh #KitaPercayaJokowi #Covid_19 #COVID19nsw #CovidVaccine"	0
2021-07-26 06:43:51+00:00	884GlobalRadio	"menggunakan masker double, harus antre sekarang terakhir ini mereka harus bawa surat perjalanan. Mungkin pro dan kontra ada tapi kita lihat prosesnya mereka tertib,"" tutupnya.

#GlobalRadio #Info #Update #KRL #PPKM"	1
2021-07-26 06:43:38+00:00	tukangnge	"Kita patut bersyukur

#PPKM
#PPKMUntukKebaikan https://t.co/t1yAKaszqU"	1
2021-07-26 06:36:15+00:00	feydinand	"Makan 20 menit adalah ujian bagi orang yang suka makan bakso tapi makan mie nya duluan atau yg makan ayam goreng tp makan kulitnya di akhirkan.
#PPKM"	0
2021-07-26 06:25:33+00:00	PondokIndahMall	#frozenyogurt #froyo #yogurt #naturalyogurttaste #fresh #healthylifestyle #indonesiabangkit #ppkm #ppkmdarurat #BangkituntukIndonesiaMaju #IndonesiaSehat #indonesia #jakarta #berantascoronabersama #promo #vaksincovid19 #freegift	1
2021-07-26 06:14:29+00:00	kaizukaaa	"Tapi porsinya kek L, tapi rasanya B aja 🥲🥲 mungkin bang Ojolnya salah order, ya tapi Overall gpp sih cuman 29K doang soalnya 🍻
Btw sebagian menu ada yg dapet promo PPKM
.
.
.
.
#chickenkarage
#chickensteak
#milo
#saladbuah
#ppkm"	1
2021-07-26 06:08:08+00:00	yukelypp	"Kita perpanjang lagi yok hubungan ini ? 
Masa kalah ? #ppkm"	0
2021-07-26 05:52:12+00:00	markohang	"Ppkm boleh dine in 20 menit artinya: ojo suwe2 manganmu,
ga atek ditambahi nyangkruk,
ga atek ngobrol ngalor ngidul nggudo bakule seng ayu,
pesen ngombe seng adem, ojo seng panas, ngko kesuweh leh mu nyebuli,
Rokokane engko wae neng dalan pas muleh. #PPKM"	0
2021-07-26 05:49:26+00:00	RamadhanBSusilo	"Jadi gaada bedanya pepekm 6 minggu sama pepekm level 4 diperpanjang terus terus 😂😂
#NyungsepLevel4 #ppkm"	0
2021-07-26 05:41:21+00:00	Mas_Boyman	Mau ganti nama panjang tapi ngga enak, ntar di kira #ppkm ganti2 nama dan di perpanjang🤧	0
2021-07-26 05:39:41+00:00	AzharyAllif	"Counter PPKM apa ya?
#PPKM 
PPKM Level 4 
Diperpanjang"	0
2021-07-26 04:58:55+00:00	jagoanhosting	"Meskipun akhirnya PPKM resmi diperpanjang, jangan sedih yak. Ini demi kesehatan kita semua. Semangatt yaak! 😎

#PPKM #COVID19 https://t.co/wHxDDnxUh4"	1
2021-07-26 04:54:58+00:00	bhaaann_	"PPKM sebagai solusi pencegahan penularan Covid-19 ✅
Tapi untuk solusi ekonomi masyarakat ❎

Inilah yg menyebabkan msh bnyk masyarakat yg ngga taat PPKM. Diperpanjang juga percuma klo keduanya ga jalan bareng

#PPKM 
#EkonomiMasyarakat
#BongkarBiangRusuh"	0
2021-07-26 04:52:57+00:00	LadaniNdoll	"Uhuyy gw main game RPG dah level 4 nihh cuyy. Lama bett tamatnya. Moga aja bisa survive selalu ya cuyy, karena opsi gamenya cuma ada satu nyawa, kudu hati"" dan waspada, doain aja ya gamenya bisa segera tamat dengan ending yang bahagia.#JokowiMundurRakyatSelamat 
#GameRPG
#PPKM"	1
2021-07-26 04:52:27+00:00	tharitaquinny	"PPKM versi aku nih https://t.co/kAoMZ6YX1n
Masak2 cantik sambil meeting zoom, siapa bilang ppkm bosen, liat deh aktifitas PPKM ku, kalo jaringan kenceng mau ini itu gak bakalan mati gaya deh, malah makin betah Wfh
#ppkm #kuybisa #inibarugokil #rejekiwow @smartfrenworld"	1
2021-07-26 04:48:24+00:00	iqbar1976	Yakali disamain mah lucu, jauuhh #emyu #Liverpool #ppkm https://t.co/dFNdBBMizG	1
2021-07-26 04:44:18+00:00	Grizzlycluive	#PPKM	0
2021-07-26 04:32:53+00:00	OfficialRaena	Wah, MinNa liat pada bisa jawab cepet dan bener semua. Oke kalo gitu! Besok di #PPKM Pagi-Pagi Kita Main, MinNa kasih pertanyaan yang lebih menantang 🤭 https://t.co/GOUJx8tFjy	1
2021-07-26 04:31:48+00:00	fansslayarkaca	"🧑🏻: sayang mau makan apa? 
👧🏻: bentar aku liat dulu daftarnya 
🧑🏻: udah belum? 
👧🏻: bentar aku mikir duluuuuu
🧑🏻: buruu beb ihh, waktunya tinggal 17 menit
👧🏻: yaudah ntar juga ada extra time koq 
#SebenarnyaJokowiSudahHabis #PPKMUntukKebaikan #PPKM #PPKMLevel4 https://t.co/LtxJbSlXYq"	0
2021-07-26 04:29:12+00:00	ZaenuriJoan	"Caranya ngeluh biar di denger pemerintah tuh gimana sih
gara-gara #PPKM usaha rental alat gunungku macet, wisata pendakian gunung pada tutup dan gk ada yg sewa sama sekali
aku kangen nyekel duit 😭😭
mbok ayo ojo di perpanjang teruuus .

#pemerinta #ppkm"	0
2021-07-26 04:26:28+00:00	Ema13085535	"PPKM di perpanjangan.. 
  Liburan pun tak kunjung datang.. 
😁..#PPKM .."	0
2021-07-26 04:16:23+00:00	LimitChoco	"Koe koe nek ameh protes ppkm diperpanjang langsung melu neng rapat e ojo mung ngawe snap tok, wes ngerti rabakal digagas iseh wae digawe

#ppkm #rakyatindonesia #demo"	0
2021-07-26 04:15:02+00:00	siskarofitasari	"#PPKM nggak selalu bikin bosen kok, intip yuk aktivitas aku selama #PPKM di https://t.co/o2nurqZaVp

#PPKM versiku tetep upgrade diri ditemani Smartfren Gokil MAX.  

@smartfrenworld #PPKM #KuyBisa #IniBaruGokil #RejekiWow"	1
2021-07-26 03:57:32+00:00	hafidz_akhmad	Ruangan nyaman dan bersih, meningkatkan energi positif pada tubuh kita #bandung #PPKM #IkatanCintaep367 https://t.co/v75OMluutz	1
2021-07-26 03:53:33+00:00	rullyandriyanto	Ini hari apa sih? Every day is the same. #ppkm	0
2021-07-26 03:48:06+00:00	OmNduts3	Aw aw ga pake level 1 dulu jadi Kelewat pedas nih level 4 nya #PPKM	0
2021-07-26 03:47:07+00:00	Vayza_Vay	"#PPKM ga worry lg krn smartfren Gokil MAX @smartfrenworld .
Digunakan 24jam, jaringannya 100%4G kuota besar 36Gb (12Gb kuota nasional, 24Gb kuota lokal) selama 30 hari. Extra kuota 70Gb jam1 - jam5 pagi. Harga mulai 30ribuan
🥰 #Smartfren Ini Baru Gokil
#IniBaruGokil
#KuyBisa https://t.co/12JKUZyXWO"	1
2021-07-26 03:44:40+00:00	dhy_Blekokk	PPKM = Pelan Pelan Kita Miskin, ga miskin gimana kerja stop, usaha stop mau dapat duit dari mana? #PPKM	0
2021-07-26 03:38:28+00:00	zidanhakimaa	"PPKM end game nya kapan pak?
.
#PPKM #SebenarnyaJokowiSudahHabis https://t.co/dO5cYW6YUs"	0
2021-07-26 03:34:25+00:00	IsnaHusniati	Niatnya libur satu hari, eh jadi 1 bulan 🤣 #ppkm	0
2021-07-26 03:33:42+00:00	aryohimself	@detikcom Aku kere’ level 9 🤦🏻‍♂️ #ppkm #Tragic	0
2021-07-26 03:32:30+00:00	rabbani_proke	"Jangan nyerah, jangan resah. Kita semua bisa keluar dari masalah. Bangkitlah! 

#rabbani #gakpakelama #ppkm https://t.co/hIhE1f33Uj"	1
2021-07-26 03:29:48+00:00	lyndaana6	#ppkm berlanjut ya, jangan bosen ya di rumah nih aktivitas aku selama ppkm https://t.co/UrGBzUbnif kalian tetep semangat ya stay safe ya #KuyBisa #inibarugokil #RejekiWOW	1
2021-07-26 03:18:11+00:00	NoraIndah10	Zainal Abidin (Ketua Dewan Da'wah Islam Kota Subulussalam) Kota Subulussalam mendukung kebijakan PPKM untuk kesehatan kita bersama. taat prokes 5m wajib dilaksanakan tidak ada kata malas #PPKMDaruratBerdampakBaik #PPKM #dirumahaja https://t.co/gt1n5sr0fa	1
2021-07-26 02:57:46+00:00	cintaskturki	"Kecepatan cahaya memang begitu cepat, tapi libur hari minggu jauh lebih cepat.

#hijabstyle #ootdhijab #butuhliburan #ppkm #covid19 #semangat @ DKI Jakarta https://t.co/0l8sOGGIyB"	1
2021-07-26 02:55:33+00:00	iya_apasayang	#ppkm mau duet sama ayam geprek ya sampe ada level nya gitu😗	1
2021-07-26 02:54:19+00:00	Ais_Aki_Bantul	"AWAS KEPALA AKI YANG KENDOR FATAL AKIBATNYA

Tidak hanya kondisi aki yang harus diperhatikan agar selalu terjaga dengan baik. kepala aki juga harus diperhatikan agar selalu terjaga kekencangannya dan tidak kendur.Jika kendur akan   mempengaruhui kemampuan aki.
#dirumahaja
#PPKM https://t.co/CIz5dQuFIo"	1
2021-07-26 02:46:13+00:00	Alexrifqibacht1	"PPKM semua jalan di tutup, tapi gak nanggap dangdutan ya sama aja bos 🙃

#PPKM"	0
2021-07-26 02:45:59+00:00	RampokCendolz	"Ppkm micro palembang.
09 Juli - 20 Juli.
Diperpanjang hingga 08 Agustus. 
Satu bulan cuy.
Trus kami makan apa?

Kenapa ga lockdown sekalian, biar pemerintah mikirin makan kami.

#ppkm
#ppkmpalembang
#PPKMLevel4"	0
2021-07-26 02:41:39+00:00	Deecaa0	"Pas pegang hp dikira mainnan yg lain,,mhn maap in kan hari SENIN dan sekolah ONLINE,,ya pasti kita nunggu jam belajarlahhhhhhhhhhhhh

#BongkarBiangRusuh #Hoax #Polisi #DONT_FIGHT_THE_FEELING #ImitationEp12 #Nevertheless #quote #RENJUN #winmetawin #XLM #yinyin_anw #PPKM"	0
2021-07-26 02:40:32+00:00	Solusismbt_00	"Masio ppkm kudu tetep wani urip !
Diperpanjang #PPKM"	0
2021-07-26 02:24:47+00:00	mbakReg	"PPKM lanjut terus,Dianya gak peka""🤭

#PPKM 
#PPKMLevel4 https://t.co/4OXhzxUFxa"	0
2021-07-26 02:22:16+00:00	CurhatDroid	"Gmna nasib kami anak rantau
PPKM diperpanjang, 
Krj n di tutup, Pnghasilan gk ada,
Mw mkan z susah 😥
Bantuan z gk pernah ada krn KTP daerah

#PPKM #jokowi #anies  #hotmanparis"	0
2021-07-26 02:10:24+00:00	deasydandrynoeg	"Yang lagi heboh di mana mana
PPKM diperpanjang
Tenang..
Ada banyak hal positif yang bisa kita kerjakan di masa pandemi ini
Yukkk...semangatt
Kita mampu melewatinya

#bisnisbundadeasy #bankirpunyabisnis #gajikedua #ppkm https://t.co/vQAS7AfK18"	1
2021-07-26 02:08:27+00:00	gadjahjunior	"#PPKMLevel4 #PPKM diterusno.
Presiden Said,""Sabar"" .
untung Sabar buatan AllAH kalo Sabar buatan Cina sudah wasalam ket biyen."	1
2021-07-26 02:03:57+00:00	moesismail	"Ini sekedar perspektif yang berangkat dari amatan dan fakta-fakta yang terjadi di media dan media sosial. Bagaimana pendapat Anda? 

#cangpanah #COVID19 #PPKMLevel4 #PPKM #Vaksin #VaksinasiCovid19"	0
2021-07-26 01:59:27+00:00	YennyErdhyta18	"#PPKM  diperpanjang  . ❗

Duh ..masih  harus  ada  Jarak   lagi  diantara   KITA  ❗  🙃 😂😂 https://t.co/VnSayp8uuj"	0
2021-07-26 01:54:10+00:00	Jasasewamobil1	Sakkarepmulah pak, kami wes mumet #PPKM https://t.co/NRo8jnJOzf	0
2021-07-26 01:53:11+00:00	Rendy23040897	"Antara DITERUSIN, atau KETERUSAN, beda beda tipis.. asal jangan SETERUSNYA!!! .
#ppkm S2 E7"	0
2021-07-26 01:49:09+00:00	Nophemela1	#ppkm pelan pelan kita mati, kita hidup di satu #kotaSemarang mereka wfh 100% #tpp cair 100% tepat waktu...lha kita yg d pemprov wfh 50% tpp ga tau bakal cair kapan	0
2021-07-26 01:48:44+00:00	Bung_hedi	"Sungguh, Sekarang aku Rindu PPKM sampai maut memisahkan kita.
Cukup jalan saja yang ditutup bukan cinta kita. Ia?

#katasendu #puisikocak #PPKM"	0
2021-07-26 01:47:29+00:00	Nophemela1	"#ppkm pelan pelan kita mati...
Gimana engga, kadang suka iri sama asn yg kerja d pemkot... Sewilayah tp penghasilan dan perlakuan beda syekali..."	0
2021-07-26 01:21:42+00:00	ibaymaxxx	"Kalo main game cara naikin level tuh farming exp
.
Ini PPKM udah level 4 aja apa gara2 kebanyakan farming korban covid?😱
.
Ayo dong gaes jaga prokes biar ga farming mulu, ntar ppkm naik level 5 kan ngenes 😢

#PPKM #PPKMLevel4 #WHY #COVID19 #protokolkesehatan 
#Indonesiacovid"	0
2021-07-26 00:53:07+00:00	alexpelgus	"PPKM
""Pemerintah Pengen Kita Mati""

#PPKM Diperpanjang #SebenarnyaJokowiSudahHabis #PPKMDaruratTekanCovid #JanganTunggu2024 PPKM Level 4"	0
2021-07-26 00:45:18+00:00	Anastyapandan	"#PPKM versi aku nih https://t.co/Ey3aG1q3eQ super produktif pakai smartfren GOKIL MAX anti lelet dan bisa di pakai 24 jam di semua aplikasi #IniBaruGokil #KuyBisa #Rejekiwow 
@smartfrenworld"	1
2021-07-26 00:32:07+00:00	eckohatake	Pengen belajar Kagebunshin No Jutsu, takutnya #PPKM sampe level 10 nih.	0
2021-07-26 00:10:05+00:00	kejari_touna	Mari kita semua, bersama sama terus berkarya untuk bangsa meski harus tetap dirumah saja (3/3)  #ppkm #pray #indonesia #prayandworkfromhome #staysafe #vaksìncovid19 #covid_19 #jokowi	1
2021-07-26 00:02:15+00:00	InonSulistiyo	Beberapa minggu orang rumah pada demam, keluarga di jawa dan sulawesi juga alami gjala yg sama, demam, badan sakit dan lemas, pusing dan lidah terasa pahit. Om &amp; tante jg begitu. Tp hasil antigen menunjukkan non reaktif. Jadi tidak melulu ttg covid tp juga musim pancaroba #ppkm	0
2021-07-25 23:38:07+00:00	akuryu2	"Ojo sepaneng masio #PPKM tetep iso internetan sampe puas
Masakno anak
Resep e ndelok Youtube ae
ojo kuatir Kuota entek
nganggo @smartfrenworld 
kuota gak entek2
cobain gokilnya internet yang maksimal  #IniBaruGokil #KuyBisa
#RezekiWow #RezekiDiDepanMata https://t.co/WO9na6UKLw"	0
2021-07-25 23:23:41+00:00	pongqie	"Lama gak ada berita koruptor tertangkap semenjak adanya TWK, yg ada hanya koped dan #PPKM
Hmmmmmm...... 

#PPKMLevel4 #PpkmDiperpanjang"	0
2021-07-25 23:22:40+00:00	Zihrul025	"Ohhh ternyata yg dilanjut PPKM , hubungan kita engga ..🤔

#PPKM Diperpanjang"	0
2021-07-25 23:09:33+00:00	musuhmu666	"Cuma butuh cinta yang tulus dan perhatian yang lebih.
#PPKM"	1
2021-07-25 22:13:42+00:00	astronaut_dvd	#PPKM diperpanjang sama saja memperpanjang LDR seseorang	0
2021-07-25 22:11:46+00:00	Aarruuddaa_	"Apa bedanya level 3 sama level 4
- yang level 4 lebih pedes
- naik satu level tambah seribu

#miesetan #ppkm"	1
2021-07-25 21:52:53+00:00	theshadowgod_	"Penis diperpanjang biar enak, jangan derita rakyat yang diperpanjang!
#diperpanjang #PPKM #PPKMLevel4"	0
2021-07-25 21:51:00+00:00	DaddyRyand	"Kurang pedes pak, kalo cuma level 4.
#ppkm"	0
2021-07-25 21:32:21+00:00	guguntertegun	"Negara gue lagi Ga Asyik

#PPKMLevel4 #PPKM #PpkmDiperpanjang"	0
2021-07-25 21:12:55+00:00	Rzkyaji_	Ada yang lanjut, tapi bukan hubungan kita. #PPKM	0
2021-07-25 20:41:13+00:00	Hanip_TA	ampun boss #PPKM #PpkmDiperpanjang #PPKMSengsarakanRakyat https://t.co/JkXDHtM8NN	0
2021-07-25 20:35:46+00:00	ELHAK1M	setelah sukses meniru bon cabe dengan menaikkan level.. sekarang PPKM meniru tahu bulat, diperpanjang dadakan.. #PPKM #PPKMLevel4 #PpkmDiperpanjang	0
2021-07-25 19:30:49+00:00	nainai0612	"Kebiasaan tengah malem bangun 😌
Kan jadi keterusan ga tidur, pengen secroll2 apalagi dapet tambahan kuota 70GB dari @smartfrenworld di jam 1-5 pagi syapa coba yg ga seneng 😂
Sekalian tanya ah, #PPKM dirumah sudah ngapain aja nih? 
Kalo aq kek gini nih https://t.co/pKvEytGzHf"	0
2021-07-25 18:52:25+00:00	Syakiebbbbb	"miris kali bund 
#juyyputri #PPKM #Rame https://t.co/xsdwlI49B1"	0
2021-07-25 18:37:20+00:00	abdulbasit_13	"Mari semakin mengencangkan ikat pinggang.

#ppkm #ppkmlevel4 #level4
#kulibahagia https://t.co/2Yts3nV2Q4"	1
2021-07-25 18:23:29+00:00	nusa_tegar	Kalo susah jgn belagu , inget selama mata duit masih rupiah jangan perlaga seperti PABLO ESCOBAR #PPKM	0
2021-07-25 18:14:53+00:00	wahidjava	Banyak masyarakat menengah kebawah yg emang makin stress dgn #PPKM . Mereka berpikir “besok makan apa?” “buat jualan besok bisa gak?” .	0
2021-07-25 18:14:42+00:00	Anom1945	"Gara gara PPKM Level 4 diperpanjang Sampai 2 Agustus , jadwal nganggurku jadi berantakan gak karuan 🤣

#PPKM 
#2agustus"	0
2021-07-25 18:10:14+00:00	riyanqhiuqhiu	"Ngga tau.
Gua aja gk yakin, kita itu sakit atau emang kita sendiri penyakitnya?

#PPKM #JokowiMundurRakyatSelamat 
#PpkmDiperpanjang https://t.co/o4S5H5jcZo"	0
2021-07-25 18:09:21+00:00	IskandarSS___	"Dengeur"" ppkm di perpanjang sampai akhir zaman #PPKM"	0
2021-07-25 18:02:12+00:00	Scorpionmen8	"Mak maaakk...🤣🤣🤣🤣🤣

Membangkongkan...

#PPKM
 Panjang panjang Kont!l Melar https://t.co/Goq155sYTo"	0
2021-07-25 18:00:49+00:00	candrapec87	"Apa harus pakai nama level si ? 
Kenapa ngga pakai nama 'warrior, elite, grandmaster, epick, legend, mytic kan jadinya lebih keren gitu ..

#PPKM #PPKMDarurat #ppkmlevel4 #mlbb"	1
2021-07-25 17:55:01+00:00	Michijo8	"Gak tau mau ngomong apa lagi 😭😭😭 corona gak ilang2 , ppkm gak kelar2 😭 mall gak buka , R.I.P gajian 😭😭 
 #PPKM #PPKMDarurat #Pandemi #COVID19 https://t.co/AkQHrpUgUC"	0
